"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd_profit","SORG_add_usd_profit","BEAN_add_usd_profit","CHIC_add_usd_profit","LENT_add_usd_profit","WHEA_add_usd_profit","BARL_add_usd_profit","ACOF_add_usd_profit","RCOF_add_usd_profit","PMIL_add_usd_profit","SMIL_add_usd_profit","POTA_add_usd_profit","SWPO_add_usd_profit","CASS_add_usd_profit","COWP_add_usd_profit","PIGE_add_usd_profit","SOYB_add_usd_profit","GROU_add_usd_profit","SUGC_add_usd_profit","COTT_add_usd_profit","COCO_add_usd_profit","TEAS_add_usd_profit","TOBA_add_usd_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"240","Nigeria","Edo","Ovia South-West",116501.013543222,0,0,0,0,0,0,0,0,0,0,5184.78832807594,68238.5048214576,0,12894.6140003499,0,0,49218.3903303243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252037.3,116501.013543222,0,0,0,0,0,0,0,0,0,0,5184.78832807594,68238.5048214576,0,12894.6140003499,0,0,49218.3903303243,0,0,0,0,0,252037.31102343,0,0,0,252037.3,100
"243","Nigeria","Edo","Uhunmwonde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9562.70579663107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361.26998975908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14923.9757863901,0,0,0,0,0,9562.70579663107,0,5361.26998975908,0,14924,100
"246","Nigeria","Ekiti","Ekiti East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35487.4168941487,0,0,51586.4800099818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87073.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35487.4168941487,0,0,51586.4800099818,0,0,0,0,0,0,0,87073.8969041304,0,87073.9,100
"254","Nigeria","Ekiti","Ikole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332895.99715311,0,0,0,0,0,0,0,0,0,0,1775.09522319789,19916.7393152295,264128.598231693,60751.6136495183,0,0,113156.83304245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792624.9,332895.99715311,0,0,0,0,0,0,0,0,0,0,1775.09522319789,19916.7393152295,264128.598231693,60751.6136495183,0,0,113156.83304245,0,0,0,0,0,0,0,792624.876615199,0,792624.9,100
"258","Nigeria","Ekiti","Moba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9592.42848252594,25038.6124113603,0,35127.5976024157,0,0,287172.462206155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356931.1,0,0,0,0,0,0,0,0,0,0,0,9592.42848252594,25038.6124113603,0,35127.5976024157,0,0,287172.462206155,0,0,0,0,0,0,0,356931.100702457,0,356931.1,100
"261","Nigeria","Enugu","Awgu",0,0,0,0,0,0,0,0,0,0,0,109009.111782993,0,0,0,0,0,17201.7586732841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126210.9,0,0,0,0,0,0,0,0,0,0,0,109009.111782993,0,0,0,0,0,17201.7586732841,0,0,0,0,0,126210.870456278,0,0,0,126210.9,100
"263","Nigeria","Enugu","Enugu North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86440.1182430489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86440.1,0,0,0,0,0,0,0,0,0,0,0,86440.1182430489,0,0,0,0,0,0,0,0,0,0,0,0,0,86440.1182430489,0,86440.1,100
"264","Nigeria","Enugu","Enugu South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168701.559527943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168701.6,0,0,0,0,0,0,0,0,0,0,0,168701.559527943,0,0,0,0,0,0,0,0,0,0,0,0,0,168701.559527943,0,168701.6,100
"266","Nigeria","Enugu","Igbo-Etiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16791.4490681773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16791.4,0,0,0,0,0,0,0,0,0,0,0,16791.4490681773,0,0,0,0,0,0,0,0,0,0,0,0,0,16791.4490681773,0,16791.4,100
"269","Nigeria","Enugu","Isi-Uzo",0,0,0,0,0,0,0,0,0,0,0,53406.1856128073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53406.2,0,0,0,0,0,0,0,0,0,0,0,53406.1856128073,0,0,0,0,0,0,0,0,0,0,0,53406.1856128073,0,0,0,53406.2,100
"271","Nigeria","Enugu","Nkanu West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82261.4412848937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82261.4,0,0,0,0,0,0,0,0,0,0,0,82261.4412848937,0,0,0,0,0,0,0,0,0,0,0,0,0,82261.4412848937,0,82261.4,100
"273","Nigeria","Enugu","Oji-River",0,3464.18168160596,0,0,0,0,0,0,0,0,0,770364.108279997,235688.689319693,0,8923.83350637449,0,0,23690.6958489669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90531.4466489464,0,0,7765.724410286,0,0,35249.6249794735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175678.3,0,3464.18168160596,0,0,0,0,0,0,0,0,0,860895.554928943,235688.689319693,0,16689.5579166605,0,0,58940.3208284403,0,0,0,0,0,1042131.50863664,0,133546.796038706,0,1175678.3,100
"274","Nigeria","Enugu","Udenu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8718.51958586142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24779.756223472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33498.3,0,0,0,0,0,0,0,0,0,0,0,24779.756223472,0,0,0,0,0,8718.51958586142,0,0,0,0,0,8718.51958586142,0,24779.756223472,0,33498.3,100
"275","Nigeria","Enugu","Udi",0,0,0,0,0,0,0,0,0,0,0,41851.1435900149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146570.783581687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188421.9,0,0,0,0,0,0,0,0,0,0,0,188421.927171701,0,0,0,0,0,0,0,0,0,0,0,41851.1435900149,0,146570.783581687,0,188421.9,100
"281","Nigeria","Federal Capital Territory","Kuje",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86270.2945717232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86270.2945717232,0,0,0,0,0,0,0,86270.2945717232,0,86270.3,100
"294","Nigeria","Imo","Aboh-Mbaise",0,0,0,0,0,0,0,0,0,0,0,15493.0770631743,253807.344160828,0,2116.06682223755,0,0,4111.12750355868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275527.6,0,0,0,0,0,0,0,0,0,0,0,15493.0770631743,253807.344160828,0,2116.06682223755,0,0,4111.12750355868,0,0,0,0,0,275527.615549799,0,0,0,275527.6,100
"295","Nigeria","Imo","Ahiazu-Mbaise",0,0,0,0,0,0,0,0,0,0,0,13078.8684356789,191482.849856521,0,0,0,0,3777.61755886058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208339.3,0,0,0,0,0,0,0,0,0,0,0,13078.8684356789,191482.849856521,0,0,0,0,3777.61755886058,0,0,0,0,0,208339.335851061,0,0,0,208339.3,100
"296","Nigeria","Imo","Ehime-Mbano",354711.960287354,0,0,0,0,0,0,0,0,0,0,25294.7497766396,214255.096571908,0,0,0,0,3772.45997870192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598034.3,354711.960287354,0,0,0,0,0,0,0,0,0,0,25294.7497766396,214255.096571908,0,0,0,0,3772.45997870192,0,0,0,0,0,598034.266614604,0,0,0,598034.3,100
"297","Nigeria","Imo","Ezinihitte Mbaise",0,0,0,0,0,0,0,0,0,0,0,9232.18043395752,129688.710813233,0,0,0,0,2291.73312182553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141212.6,0,0,0,0,0,0,0,0,0,0,0,9232.18043395752,129688.710813233,0,0,0,0,2291.73312182553,0,0,0,0,0,141212.624369016,0,0,0,141212.6,100
"298","Nigeria","Imo","Ideato North",731990.865266521,0,0,0,0,0,0,0,0,0,0,75149.3086453158,454357.318086555,750110.137360774,0,0,0,8391.99592949937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019999.6,731990.865266521,0,0,0,0,0,0,0,0,0,0,75149.3086453158,454357.318086555,750110.137360774,0,0,0,8391.99592949937,0,0,0,0,0,2019999.62528867,0,0,0,2019999.6,100
"299","Nigeria","Imo","Ideato South",0,0,0,0,0,0,0,0,0,0,0,20098.0548624897,197308.274843696,0,0,0,0,3687.39253476668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221093.7,0,0,0,0,0,0,0,0,0,0,0,20098.0548624897,197308.274843696,0,0,0,0,3687.39253476668,0,0,0,0,0,221093.722240953,0,0,0,221093.7,100
"300","Nigeria","Imo","Ihitte/Uboma",0,0,0,0,0,0,0,0,0,0,0,9098.81242061105,117124.941535182,0,0,0,0,2141.60222552419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128365.4,0,0,0,0,0,0,0,0,0,0,0,9098.81242061105,117124.941535182,0,0,0,0,2141.60222552419,0,0,0,0,0,128365.356181317,0,0,0,128365.4,100
"301","Nigeria","Imo","Ikeduru",231165.318292515,0,0,0,0,0,0,0,0,0,0,19567.2638007869,284089.421270593,0,0,0,0,5469.63160481397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540291.6,231165.318292515,0,0,0,0,0,0,0,0,0,0,19567.2638007869,284089.421270593,0,0,0,0,5469.63160481397,0,0,0,0,0,540291.634968709,0,0,0,540291.6,100
"302","Nigeria","Imo","Isiala Mbano",0,0,0,0,0,0,0,0,0,0,0,18098.1972952877,187865.497492456,0,0,0,0,3623.32466658246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209587,0,0,0,0,0,0,0,0,0,0,0,18098.1972952877,187865.497492456,0,0,0,0,3623.32466658246,0,0,0,0,0,209587.019454326,0,0,0,209587,100
"303","Nigeria","Imo","Isu",0,0,0,0,0,0,0,0,0,0,0,13576.87677287,189536.52260286,0,0,0,0,3383.89253675777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206497.3,0,0,0,0,0,0,0,0,0,0,0,13576.87677287,189536.52260286,0,0,0,0,3383.89253675777,0,0,0,0,0,206497.291912488,0,0,0,206497.3,100
"304","Nigeria","Imo","Mbatoli",0,0,0,0,0,0,0,0,0,0,0,10144.0273386737,80127.0468319629,0,0,0,0,2862.67990551966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93133.8,0,0,0,0,0,0,0,0,0,0,0,10144.0273386737,80127.0468319629,0,0,0,0,2862.67990551966,0,0,0,0,0,93133.7540761562,0,0,0,93133.8,100
"305","Nigeria","Imo","Ngor-Okpala",251862.312143887,0,0,0,0,0,0,0,0,0,0,88091.7839071541,1174670.52184499,0,9457.29035357929,0,0,20389.8951645215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544471.8,251862.312143887,0,0,0,0,0,0,0,0,0,0,88091.7839071541,1174670.52184499,0,9457.29035357929,0,0,20389.8951645215,0,0,0,0,0,1544471.80341413,0,0,0,1544471.8,100
"306","Nigeria","Imo","Njaba",0,0,0,0,0,0,0,0,0,0,0,7422.1912674648,101744.831726707,0,0,0,0,1772.20799708438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110939.2,0,0,0,0,0,0,0,0,0,0,0,7422.1912674648,101744.831726707,0,0,0,0,1772.20799708438,0,0,0,0,0,110939.230991257,0,0,0,110939.2,100
"307","Nigeria","Imo","Nkwerre",0,0,0,0,0,0,0,0,0,0,0,41156.5479300345,474813.076453931,0,0,0,0,8658.96800279272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524628.6,0,0,0,0,0,0,0,0,0,0,0,41156.5479300345,474813.076453931,0,0,0,0,8658.96800279272,0,0,0,0,0,524628.592386758,0,0,0,524628.6,100
"308","Nigeria","Imo","Nwangele",0,0,0,0,0,0,0,0,0,0,0,6154.6855054052,87791.6908761526,0,0,0,0,1611.6845396734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95558.1,0,0,0,0,0,0,0,0,0,0,0,6154.6855054052,87791.6908761526,0,0,0,0,1611.6845396734,0,0,0,0,0,95558.0609212312,0,0,0,95558.1,100
"309","Nigeria","Imo","Obowo",302125.851781735,0,0,0,0,0,0,0,0,0,0,29152.2725544448,737536.449043912,0,25072.996093607,0,0,6527.99400978576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100415.6,302125.851781735,0,0,0,0,0,0,0,0,0,0,29152.2725544448,737536.449043912,0,25072.996093607,0,0,6527.99400978576,0,0,0,0,0,1100415.56348349,0,0,0,1100415.6,100
"310","Nigeria","Imo","Oguta",0,1915.56350086504,0,0,0,0,0,0,0,0,0,30499.7674910199,198766.894323908,0,0,0,0,7500.82583055141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238683.1,0,1915.56350086504,0,0,0,0,0,0,0,0,0,30499.7674910199,198766.894323908,0,0,0,0,7500.82583055141,0,0,0,0,0,238683.051146344,0,0,0,238683.1,100
"311","Nigeria","Imo","Ohaji/Egbema",0,0,0,0,0,0,0,0,0,0,0,300252.526567241,637593.113731373,0,0,0,0,18535.2855852233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956380.9,0,0,0,0,0,0,0,0,0,0,0,300252.526567241,637593.113731373,0,0,0,0,18535.2855852233,0,0,0,0,0,956380.925883837,0,0,0,956380.9,100
"312","Nigeria","Imo","Okigwe",0,0,0,0,0,0,0,0,0,0,0,54960.1425310296,294001.299861376,0,0,0,0,5873.03526645203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19739.8127842507,136802.898904288,0,0,0,0,2484.68566770141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513861.9,0,0,0,0,0,0,0,0,0,0,0,74699.9553152803,430804.198765664,0,0,0,0,8357.72093415344,0,0,0,0,0,354834.477658858,0,159027.39735624,0,513861.9,100
"313","Nigeria","Imo","Orlu",0,0,0,0,0,0,0,0,0,0,0,15409.1361821702,203846.821586025,0,0,0,0,3561.7185753077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222817.7,0,0,0,0,0,0,0,0,0,0,0,15409.1361821702,203846.821586025,0,0,0,0,3561.7185753077,0,0,0,0,0,222817.676343503,0,0,0,222817.7,100
"314","Nigeria","Imo","Orsu",0,0,0,0,0,0,0,0,0,0,0,12680.6385285879,141082.983114841,0,0,0,0,2563.99618055576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156327.6,0,0,0,0,0,0,0,0,0,0,0,12680.6385285879,141082.983114841,0,0,0,0,2563.99618055576,0,0,0,0,0,156327.617823984,0,0,0,156327.6,100
"315","Nigeria","Imo","Oru East",0,0,0,0,0,0,0,0,0,0,0,3805.96826720046,0,0,0,0,0,1181.91285774936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4987.9,0,0,0,0,0,0,0,0,0,0,0,3805.96826720046,0,0,0,0,0,1181.91285774936,0,0,0,0,0,4987.88112494981,0,0,0,4987.9,100
